Calculation summary:						
						
Room ID	Room name	Analysis calculation				
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.40%	1.90%	6.10%	0.21	0.06
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=5.735m?	Daylight illuminance	44.67 lux	213.89 lux	696.91 lux	0.21	0.06
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 1L000056 (+1 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.20%	1.90%	9.10%	0.11	0.02
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=9.331m?	Daylight illuminance	23.40 lux	215.39 lux	1040.42 lux	0.11	0.02
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 1L000043 (+1 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.10%	1.40%	5.90%	0.07	0.02
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=6.278m?	Daylight illuminance	11.38 lux	161.69 lux	672.53 lux	0.07	0.02
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 0X00004B (+1 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.10%	1.40%	6.20%	0.08	0.02
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=4.971m?	Daylight illuminance	12.44 lux	157.43 lux	715.12 lux	0.08	0.02
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 1L000040 (+1 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.20%	1.40%	6.40%	0.12	0.02
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=4.029m?	Daylight illuminance	18.21 lux	157.29 lux	740.46 lux	0.12	0.02
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 0X000040 (+1 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.00%	1.00%	6.10%	0	0
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=6.203m?	Daylight illuminance	0.01 lux	119.68 lux	695.48 lux	0	0
Margin=0.50 m	Sky view	0	0.52	1	0	0
						
						
						
Room 1L00005B (+1 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	1.30%	4.80%	11.60%	0.26	0.11
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=2.078m?	Daylight illuminance	144.92 lux	550.22 lux	1327.99 lux	0.26	0.11
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 0X0000BD (+1 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.20%	1.90%	9.00%	0.09	0.02
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=6.980m?	Daylight illuminance	20.40 lux	217.21 lux	1032.58 lux	0.09	0.02
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 1L000051 (+1 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.70%	2.50%	6.40%	0.29	0.11
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=3.099m?	Daylight illuminance	83.26 lux	282.90 lux	732.58 lux	0.29	0.11
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 1L00004B (+1 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.10%	0.10%	0.20%	0.39	0.24
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=3.225m?	Daylight illuminance	6.70 lux	17.01 lux	27.53 lux	0.39	0.24
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 0X0000C2 (+1 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.00%	1.50%	6.20%	0	0
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=4.180m?	Daylight illuminance	0.02 lux	170.48 lux	707.79 lux	0	0
Margin=0.50 m	Sky view	0	0.69	1	0	0
						
						
						
Room 1L000058 (+1 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.10%	0.20%	0.20%	0.54	0.36
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=2.174m?	Daylight illuminance	9.78 lux	18.06 lux	27.46 lux	0.54	0.36
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 0X000069 (+1 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.10%	1.80%	8.90%	0.04	0.01
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=6.965m?	Daylight illuminance	9.22 lux	207.55 lux	1020.80 lux	0.04	0.01
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 0X000003 (+1 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.20%	1.60%	7.00%	0.11	0.02
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=6.404m?	Daylight illuminance	19.88 lux	188.16 lux	801.34 lux	0.11	0.02
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 1L00003B (+1 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.10%	0.20%	0.40%	0.46	0.26
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=3.331m?	Daylight illuminance	11.15 lux	24.30 lux	43.00 lux	0.46	0.26
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 0X0000D2 (+1 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.50%	2.10%	8.00%	0.21	0.06
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=4.305m?	Daylight illuminance	52.13 lux	245.12 lux	917.79 lux	0.21	0.06
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 1L000034 (+1 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.10%	1.70%	7.50%	0.08	0.02
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=5.979m?	Daylight illuminance	16.30 lux	195.40 lux	864.16 lux	0.08	0.02
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 1L000032 (+1 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.20%	1.70%	7.10%	0.11	0.03
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=5.379m?	Daylight illuminance	21.43 lux	196.76 lux	821.37 lux	0.11	0.03
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 0L000000 (+1 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.20%	0.30%	0.40%	0.73	0.57
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=3.461m?	Daylight illuminance	26.92 lux	36.70 lux	47.45 lux	0.73	0.57
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 1L00005A (+1 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.10%	1.30%	9.80%	0.1	0.01
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=9.524m?	Daylight illuminance	14.69 lux	152.98 lux	1131.16 lux	0.1	0.01
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 1L000027 (+1 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	1.10%	3.90%	9.50%	0.27	0.11
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=2.324m?	Daylight illuminance	121.25 lux	452.80 lux	1087.88 lux	0.27	0.11
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 0X0000A4 (+1 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.20%	1.40%	7.60%	0.12	0.02
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=5.472m?	Daylight illuminance	19.92 lux	162.34 lux	878.76 lux	0.12	0.02
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 0X0000D1 (+1 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.30%	1.40%	5.00%	0.2	0.06
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=3.834m?	Daylight illuminance	31.73 lux	160.63 lux	573.17 lux	0.2	0.06
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 0X00009A (+1 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.20%	1.80%	7.20%	0.09	0.02
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=4.782m?	Daylight illuminance	17.83 lux	201.44 lux	829.05 lux	0.09	0.02
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 1L00005C (+1 Living Room)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.00%	2.40%	12.80%	0.02	0
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=10.659m?	Daylight illuminance	4.75 lux	279.08 lux	1470.78 lux	0.02	0
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 1L000021 (+1 Living Room)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.10%	1.70%	11.50%	0.06	0.01
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=13.015m?	Daylight illuminance	11.47 lux	199.30 lux	1320.18 lux	0.06	0.01
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 1L000026 (+1 Living Room)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.40%	3.20%	12.90%	0.12	0.03
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=14.532m?	Daylight illuminance	45.25 lux	372.84 lux	1484.79 lux	0.12	0.03
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 1L00002C (+1 Living Room)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.30%	3.30%	13.80%	0.1	0.02
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=7.423m?	Daylight illuminance	36.88 lux	376.54 lux	1582.11 lux	0.1	0.02
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 1L000030 (+1 Living Room)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.40%	3.10%	9.70%	0.12	0.04
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=10.372m?	Daylight illuminance	41.90 lux	355.42 lux	1110.25 lux	0.12	0.04
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 1L000031 (+1 Living Room)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.20%	2.00%	8.80%	0.1	0.02
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=8.612m?	Daylight illuminance	22.47 lux	234.73 lux	1008.39 lux	0.1	0.02
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 1L000036 (+1 Living Room)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.20%	2.00%	9.50%	0.1	0.02
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=8.471m?	Daylight illuminance	23.85 lux	227.45 lux	1086.09 lux	0.1	0.02
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 1L000038 (+1 Living Room)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.20%	2.60%	9.70%	0.08	0.02
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=6.416m?	Daylight illuminance	24.55 lux	296.44 lux	1108.87 lux	0.08	0.02
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 0X00007B (+1 Living Room)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.20%	1.60%	6.40%	0.1	0.02
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=8.177m?	Daylight illuminance	17.58 lux	178.55 lux	739.54 lux	0.1	0.02
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 0X00007A (+1 Living Room)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.30%	3.00%	9.80%	0.1	0.03
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=10.466m?	Daylight illuminance	33.62 lux	347.60 lux	1121.71 lux	0.1	0.03
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 1L00003C (+1 Living Room)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.10%	1.90%	8.80%	0.03	0.01
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=9.319m?	Daylight illuminance	7.40 lux	218.40 lux	1008.94 lux	0.03	0.01
